# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexData.instances.count,1781083507706000000,1781083521839000000,0
workspaceModel.on.changed.ms,1781083507706000000,1781083521839000000,2
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781083507706000000,1781083521839000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1781083507706000000,1781083521839000000,5
LowMemory.gcOverloaded,1781083507706000000,1781083521839000000,0
lexer.XML.time.ns,1781083507706000000,1781083521839000000,228375
parser.JAVA.time.ns,1781083507706000000,1781083521839000000,53854621
parser.JAVA.size.bytes,1781083507706000000,1781083521839000000,146148
lexer.XML.size.bytes,1781083507706000000,1781083521839000000,813
lexer.JSON.size.bytes,1781083507706000000,1781083521839000000,2073226
lexer.HTML.time.ns,1781083507706000000,1781083521839000000,49717586
writeAction.count,1781083507706000000,1781083521839000000,8
parser.JSON.time.ns,1781083507706000000,1781083521839000000,61
lexer.JAVA.size.bytes,1781083507706000000,1781083521839000000,143794
parser.XML.size.bytes,1781083507706000000,1781083521839000000,813
lexer.HTML.size.bytes,1781083507706000000,1781083521839000000,347402
lexer.JAVA.time.ns,1781083507706000000,1781083521839000000,2206539
parser.HTML.time.ns,1781083507706000000,1781083521839000000,68471540
writeAction.max.wait.ms,1781083507706000000,1781083521839000000,19
writeAction.wait.ms,1781083507706000000,1781083521839000000,0
parser.XML.time.ns,1781083507706000000,1781083521839000000,0
LowMemory.gcLoad,1781083507706000000,1781083521839000000,0.0
lexer.JSON.time.ns,1781083507706000000,1781083521839000000,84500474
writeAction.median.wait.ms,1781083507706000000,1781083521839000000,0
parser.JSON.size.bytes,1781083507706000000,1781083521839000000,2073226
parser.HTML.size.bytes,1781083507706000000,1781083521839000000,347402
Indexing.writesQueuedMax,1781083507706000000,1781083521839000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1781083507706000000,1781083521839000000,9
Indexes.stubs.lookupDuration90PMs,1781083507706000000,1781083521839000000,0.0
Indexing.cache.totalCacheEvicted,1781083507706000000,1781083521839000000,10021
Indexes.entries.lookups,1781083507706000000,1781083521839000000,67
Indexing.totalTimeIndexersSleptMs,1781083507706000000,1781083521839000000,0
Indexes.stubs.lookupDurationMaxMs,1781083507706000000,1781083521839000000,0.0
Indexes.stubs.lookups,1781083507706000000,1781083521839000000,1252
Indexes.entries.lookupDurationMaxMs,1781083507706000000,1781083521839000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1781083507706000000,1781083521839000000,0.0
Indexing.cache.totalCacheAccesses,1781083507706000000,1781083521839000000,27656
Indexing.writer_0.totalTimeSpentWritingMs,1781083507706000000,1781083521839000000,5
Indexes.stubs.lookupDurationAvgMs,1781083507706000000,1781083521839000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1781083507706000000,1781083521839000000,2
Indexes.entries.lookupDurationAvgMs,1781083507706000000,1781083521839000000,0.0
Indexes.allKeys.lookups,1781083507706000000,1781083521839000000,0
Indexes.allKeys.lookupDurationAvgMs,1781083507706000000,1781083521839000000,0.0
Indexing.cache.totalCacheMisses,1781083507706000000,1781083521839000000,10021
Indexes.entries.lookupDuration90PMs,1781083507706000000,1781083521839000000,0.0
Indexing.writesQueuedMin,1781083507706000000,1781083521839000000,9223372036854775807
Indexes.allKeys.lookupDuration90PMs,1781083507706000000,1781083521839000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1781083507706000000,1781083521839000000,1
VFS.ContentWriter.totalTasksExecutedAsync,1781083507706000000,1781083521839000000,0
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1781083507706000000,1781083521839000000,0
VFS.ContentWriter.totalTasksExecutedSync,1781083507706000000,1781083521839000000,0
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1781083507706000000,1781083521839000000,0
VFS.ContentWriter.totalFlushes,1781083507706000000,1781083521839000000,0
cacheStateStorage.get.duration,1781083507706000000,1781083521839000000,0
cacheStateStorage.set.counter,1781083507706000000,1781083521839000000,134
cacheStateStorage.get.counter,1781083507706000000,1781083521839000000,0
cacheStateStorage.set.duration,1781083507706000000,1781083521839000000,6
